0.009036985913851998,-0.014766355893949448,0.003287506254939664,#2A0501
0.009643479987950029,-0.015158314490355814,0.0030058472848698767,#2A0501
0.009471720925448492,-0.015142579613955239,0.0022727454567248477,#2A0501
0.010068704788062247,-0.01497259123931544,0.001411912554475116,#2A0501
0.011048023838457117,-0.013597364541300557,-0.0017808704750693965,#2A0501
0.011234204819331227,-0.012287893121912696,-0.004508214081858509,#2A0501
0.011026181329443168,-0.011944688549811825,-0.005384941028765193,#2A0501
0.011194260180375639,-0.011611050936646236,-0.005892130684095592,#2A0501
0.011084251197121777,-0.011431507632914015,-0.00623836515100955,#2A0501
0.011126688699219036,-0.011408289677983728,-0.0062601004597081875,#2A0501
0.011135360681353968,-0.011304350726713921,-0.006341544243955872,#2A0501
0.010034217490300777,-0.011344154077482422,-0.006510174207114314,#2A0501
0.009490374796054309,-0.011147103511911493,-0.0067654902121778784,#2A0501
0.007784345700691447,-0.011135236013445727,-0.007007322870080966,#2A0501
0.002424536038913711,-0.010120778367919678,-0.0074511613719654745,#2A0501
-0.004090359864108743,-0.00791176132007378,-0.006390537692542226,#2A0501
-0.006066653181532356,-0.006604718144599686,-0.006650973763794596,#2A0501
-0.007093828079274071,-0.0061827064504930375,-0.006490491141613089,#2A0501
-0.00781507680247226,-0.0053997933369378335,-0.006402203214493175,#2A0501
-0.007973595403110784,-0.004611295239388981,-0.006478507460325991,#2A0501
-0.009130978551220746,-0.0032478718475788836,-0.006167310146530506,#2A0501
-0.009883230751056847,-0.0017824544597485302,-0.006113495772175553,#2A0501
-0.010280650197550699,-0.0011575306210388412,-0.005977277688742399,#2A0501
-0.010961781850012725,-0.00015341821698488536,-0.005643175785167256,#2A0501
-0.011338258627523867,0.00038326601845376635,-0.005339721874952191,#2A0501
-0.01215287148741034,0.0013464732755765407,-0.004768954944676792,#2A0501
-0.012682266264293715,0.001908182534216765,-0.004186628542621762,#2A0501
-0.013089671396860039,0.0020898574672870967,-0.0037617542307021054,#2A0501
-0.014088562116658727,0.003024289683917233,-0.0026228641116872392,#2A0501
-0.014934285104623277,0.00353392080094456,-0.001592913860395159,#2A0501
-0.014153111296165186,0.0034320130537947944,-0.0019819383415935884,#2A0501
-0.014254585874208935,0.0020741698733160747,-0.0014743460364914412,#2A0501
-0.01457432811100588,0.001967247764544113,-0.001053654483557469,#2A0501
-0.015301085455651849,0.0018264860008446288,0.00038809558415468597,#2A0501
-0.014648663283586928,0.0023679998827383086,-0.0011796185494526966,#2A0501
-0.014682493530688557,0.0031210548270251335,-0.001495796802462378,#2A0501
-0.01462139668561078,0.003408266511356256,-0.0018685514145059287,#2A0501
0.006841677015634379,-0.013802564051588487,0.004116545884228944,#2A0501
0.00836221815094401,-0.013482919219033634,0.00309382455868867,#2A0501
0.010159205484507298,-0.013176026341638373,0.001681276607097508,#2A0501
0.010201671823845467,-0.012488772254825795,-0.00015273979810389744,#2A0501
0.01081634961051201,-0.011939146030141894,-0.0015431285646765227,#2A0501
0.011017515277636067,-0.011202369288943699,-0.003410936110620468,#2A0501
0.01145998669535012,-0.011029261449695493,-0.004209610571200841,#2A0501
0.012398283755573255,-0.010830523318493513,-0.0051116198657246955,#2A0501
0.013166268487447102,-0.010623109103712596,-0.0057872900128203945,#2A0501
0.013120784751018175,-0.010468585334026581,-0.006158531043250058,#2A0501
0.013324737493830223,-0.010247658016989071,-0.0065662615039501085,#2A0501
0.012556259039958379,-0.009569868060868883,-0.0075459707588073285,#2A0501
0.012699047590471534,-0.008601659944322188,-0.008389690758013074,#2A0501
0.012077491130240904,-0.008180133835546053,-0.009043236673503726,#2A0501
0.012383399731525066,-0.0068686064772356566,-0.009954301785380999,#2A0501
0.012301092387617955,-0.004715519812690082,-0.011392020661711376,#2A0501
0.01187124860251784,-0.003452041618608356,-0.012071408856947515,#2A0501
0.011802667135718505,-0.00293279093690907,-0.012260985249848142,#2A0501
0.01138220876783139,-0.002128857987867173,-0.012568424154757098,#2A0501
0.010902653144677052,-0.0016477120441485394,-0.012779701072752243,#2A0501
0.00935167530234144,-0.0005889765437964233,-0.013131253614104135,#2A0501
0.0072635295901097,0.0008536426518627407,-0.01348407664885377,#2A0501
0.006704180406015556,0.001502881071757554,-0.013561213092991829,#2A0501
0.005084396288929023,0.0019209075777867186,-0.013338128358296578,#2A0501
0.005277676857467152,0.0033109687243995907,-0.013019179306189867,#2A0501
0.006005117452414117,0.00494099082369492,-0.012994489597875126,#2A0501
0.005248131661911699,0.006888233489835166,-0.01269334398161883,#2A0501
0.003582300383394759,0.008202807827683272,-0.012233968016281918,#2A0501
0.0018771302713335898,0.009448089076471095,-0.011654312705566001,#2A0501
4.477793741641681e-05,0.011096622355796728,-0.010891144201849431,#2A0501
-0.000748982256906189,0.011063293103269343,-0.010535983829436862,#2A0501
-0.002142515654102541,0.01112705128894352,-0.009839283418412958,#2A0501
-0.003634431011222627,0.011775738122766239,-0.008794198873426086,#2A0501
-0.006241635180573571,0.011851382555588277,-0.007042026536971481,#2A0501
-0.008850392821521998,0.01098609577469082,-0.005566258876091358,#2A0501
-0.01237133852319736,0.009291149450126194,-0.003343067279952519,#2A0501
-0.01393411656512752,0.007862548108881495,-0.001449034141618934,#2A0501
-0.013558841106019463,0.007107471762236372,-0.00047607462514486415,#2A0501
-0.013561107233148103,0.007119868479517303,-0.00032061436876256323,#2A0501
-0.013197114328886846,0.006733387900248286,-0.0001394793802749158,#2A0501
-0.01325546846719055,0.00682933440119884,-9.09467301850514e-05,#2A0501
-0.01281593520477262,0.006167565590201867,2.6726608323935815e-05,#2A0501
-0.013294201896657724,0.007026992202407175,-0.0002696222491884664,#2A0501
-0.013244017657793405,0.007410211568625035,-0.0008009053770854451,#2A0501
-0.007499005692659699,0.008342610204290713,-0.005839719621008366,#2A0501
-0.009150285513867653,0.007581717611368423,-0.005299367002855654,#2A0501
-0.009844974217642646,0.007957523274087039,-0.004855204613153506,#2A0501
-0.012135618685906908,0.008004593165826081,-0.003661624189581887,#2A0501
-0.01470810475042321,0.00794124437731017,-0.0021245723808868628,#2A0501
-0.015523109812298853,0.00759156251256077,-0.0014836151274053337,#2A0501
-0.01574152506976524,0.007400269041496117,-0.0012089348418453092,#2A0501
-0.015642049815558737,0.007087259814090464,-0.0010155860459766328,#2A0501
-0.015360281092383308,0.007286801606974811,-0.0016133660098497078,#2A0501
-0.014412112097622528,0.008062978110452495,-0.002419413465442498,#2A0501
