1.877130271333589786e-03,9.448089076471094874e-03,-1.165431270556600146e-02
4.477793741641681105e-05,1.109662235579672758e-02,-1.089114420184943144e-02
-7.489822569061889554e-04,1.106329310326934282e-02,-1.053598382943686171e-02
-2.142515654102541012e-03,1.112705128894352080e-02,-9.839283418412957810e-03
-3.634431011222627027e-03,1.177573812276623902e-02,-8.794198873426086263e-03
-6.241635180573570571e-03,1.185138255558827736e-02,-7.042026536971481010e-03
-8.850392821521998327e-03,1.098609577469081972e-02,-5.566258876091357589e-03
-1.237133852319735952e-02,9.291149450126193546e-03,-3.343067279952518980e-03
-1.393411656512751930e-02,7.862548108881494552e-03,-1.449034141618933897e-03
-1.355884110601946260e-02,7.107471762236371865e-03,-4.760746251448641476e-04
-1.356110723314810258e-02,7.119868479517303152e-03,-3.206143687625632272e-04
-1.319711432888684595e-02,6.733387900248286040e-03,-1.394793802749158020e-04
-1.325546846719054955e-02,6.829334401198840047e-03,-9.094673018505139970e-05
-1.281593520477261952e-02,6.167565590201867266e-03,2.672660832393581541e-05
-1.329420189665772405e-02,7.026992202407175356e-03,-2.696222491884664257e-04
-1.324401765779340510e-02,7.410211568625034960e-03,-8.009053770854450936e-04
-7.499005692659699122e-03,8.342610204290713122e-03,-5.839719621008366418e-03
-9.150285513867652612e-03,7.581717611368422871e-03,-5.299367002855654221e-03
-9.844974217642646352e-03,7.957523274087038856e-03,-4.855204613153506384e-03
-1.213561868590690845e-02,8.004593165826081116e-03,-3.661624189581887123e-03
-1.470810475042320931e-02,7.941244377310169300e-03,-2.124572380886862767e-03
-1.552310981229885339e-02,7.591562512560770352e-03,-1.483615127405333656e-03
-1.574152506976524146e-02,7.400269041496117424e-03,-1.208934841845309225e-03
-1.564204981555873675e-02,7.087259814090463711e-03,-1.015586045976632837e-03
-1.536028109238330754e-02,7.286801606974811427e-03,-1.613366009849707830e-03
-1.441211209762252761e-02,8.062978110452494532e-03,-2.419413465442497944e-03
-1.685878348633409324e-02,6.386442082911138879e-03,-3.838287614083369455e-04
-1.443710508426089903e-02,6.965874140212890281e-03,-6.318179460498493660e-04
-1.357193973014175943e-02,7.066807453765998337e-03,-2.926173871405201698e-04
-1.364926244004670275e-02,6.486324792764589127e-03,3.429967261985094554e-04
-1.328448202384556812e-02,7.159750953097776364e-03,-2.284349616967856441e-04
-1.329901589247000152e-02,7.048561264044314253e-03,-1.730664845511968412e-04
-1.337456335537176404e-02,7.012558809791538846e-03,-1.888300891848387333e-04
-6.351943075190650233e-03,-8.297614588970278829e-03,7.871179829288631538e-03
-6.306873071458191093e-03,-8.180523028754754095e-03,7.578500741768207788e-03
-6.779852415089872471e-03,-7.687323913669333146e-03,7.036295691369282707e-03
-6.893652814174830099e-03,-7.339183537190640053e-03,6.607411799002593789e-03
-7.035917798390018199e-03,-6.848614628415624489e-03,5.992949417375348711e-03
-7.159055194219154754e-03,-6.372638095643139156e-03,5.239468558706225111e-03
-7.332039981689894570e-03,-5.910345149257658325e-03,4.714146167691237420e-03
-7.382970723027421772e-03,-5.259387431364235914e-03,3.532900764243904982e-03
-7.794240188351282510e-03,-3.834393456488659115e-03,2.682382121558946585e-03
-8.438953863821091819e-03,-3.907495750345478872e-03,1.554702540257481801e-03
-8.849709485078802521e-03,-4.721602410396005464e-03,-1.519775027089045319e-04
-8.827213217402624101e-03,-3.337822150201012923e-03,-2.119173301141837832e-03
-7.443737776490360475e-03,-2.690868582151996653e-03,-4.501032006915609875e-03
-5.991663748999558926e-03,-2.299782991863979619e-03,-7.097976560504393531e-03
-5.622391009976454579e-03,-1.993692470322664528e-03,-8.068751342714980401e-03
-4.636634754722408422e-03,-1.773104535016000859e-03,-9.106426936126777588e-03
-3.225963386657444872e-03,-1.380605186234423092e-03,-1.047855099314353236e-02
-1.866635621100807456e-03,-1.035974034627827785e-03,-1.175641521581490684e-02
-1.348216092342059517e-03,-4.385605846714716672e-04,-1.249046543437015364e-02
-1.354491558125815081e-03,2.223568570556942606e-04,-1.294814955628802167e-02
-1.716457961000575350e-03,1.142701242828159797e-03,-1.325089195201158837e-02
-1.814961059391219942e-03,2.931328144545120636e-03,-1.280657153835552953e-02
-2.281124407504015166e-03,3.017466174884146125e-03,-1.310431314118191970e-02
-2.834590499907771542e-03,3.195283938116596275e-03,-1.287297896922438324e-02
-3.378082888540839563e-03,2.804501606564036020e-03,-1.302372939821882895e-02
-5.227155057156839847e-03,3.447747092912516360e-03,-1.193103940965114726e-02
-6.943996704456584235e-03,4.433318364757587310e-03,-1.070546652808052404e-02
-8.279695555747720523e-03,5.158612252928328375e-03,-9.241127883709381735e-03
-5.832091589748938237e-03,6.998004307415012226e-03,-9.558156734073149433e-03
6.654427860931685619e-05,8.278764679155670159e-03,-1.141343216755813864e-02
1.042180191909436665e-03,9.992217180096577694e-03,-1.132716635429147946e-02
1.453468562937456276e-03,1.481116454256192934e-02,-1.044834653113723907e-02
2.180947949712589741e-03,1.585441554760880917e-02,-1.044740493675217798e-02
2.444005126585298629e-03,1.708819607220466233e-02,-9.214633573487803972e-03
2.578844265339825907e-03,1.736263053600465428e-02,-9.553363433881661981e-03
3.091976928881686598e-03,1.772815990406297060e-02,-9.250177938446315501e-03
1.307674924026021052e-03,1.590360723402194087e-02,-8.845249811635718176e-03
-6.119253505336080335e-04,1.408028125948063321e-02,-8.210776967244483651e-03
-2.873175682930939612e-03,1.151693275957977637e-02,-7.555685007734147876e-03
-4.185492699837992103e-03,1.003442320840204453e-02,-7.223729855533249193e-03
-5.598295984995628992e-03,9.569816032379255613e-03,-6.878731988507066041e-03
-6.202958824802025026e-03,1.103534384405945729e-02,-6.317709088078099847e-03
-6.427585570950420171e-03,1.168954048097696138e-02,-6.311596281486326482e-03
-6.456564947310898701e-03,1.218500266290818701e-02,-6.510572251784278383e-03
-4.269560436500743038e-03,9.876128154737921772e-03,-8.805413999530175423e-03
-5.703105267195026501e-03,9.690186522580680056e-03,-8.202082511469900583e-03
-6.603724532508273640e-03,9.569314821816773259e-03,-7.724937142087588519e-03
-8.791109671000194720e-03,9.299917760847434961e-03,-6.524026193901923641e-03
-1.003312651648466218e-02,8.958397350785785723e-03,-5.736546167728825106e-03
-1.055029583433570589e-02,8.910922686411819685e-03,-5.417785980629573686e-03
-1.111288260197853400e-02,8.479174493882826041e-03,-4.961334681624664233e-03
-1.411271996588073577e-02,7.363500431309703484e-03,-2.747791178382109727e-03
-1.778035245475131920e-02,7.409058213498904803e-03,-1.813730655948878382e-04
-1.879871148108050796e-02,5.311964972448913677e-03,2.146338691327815545e-03
-1.848411661499743674e-02,3.933947619328356099e-03,2.857739529209783400e-03
-1.758307635154784249e-02,2.944179431337086601e-03,2.550041341684457924e-03
-1.673290116161873717e-02,3.253435036158728189e-03,1.227826004651131264e-03
-1.556087118084356451e-02,3.186526618590306004e-03,-6.514994111026805885e-04
-1.534745752354286542e-02,2.920285107313981381e-03,-3.096158501131507281e-04
-1.497844715389746659e-02,2.302988914663513936e-03,-3.622743445512247853e-04
-1.566556489606716826e-02,2.323226547465632574e-03,1.866385975304384428e-04
-1.642383404852473458e-02,2.961820235433719820e-03,6.405301834131432292e-04
-1.806027295272865166e-02,4.433326050234287670e-03,1.362648016329181654e-03
-1.761149242763588446e-02,4.412231400581433441e-03,8.688800967867377385e-04
-1.826850035102356093e-02,5.253421237391098404e-03,8.797797177839180444e-04
-1.742688177766284555e-02,6.293517253243761239e-03,1.726287113961658267e-04
-1.676910957756848342e-02,7.625739679200931043e-03,-9.043893870597938473e-04
-1.572396438612977398e-02,8.025343138053205039e-03,-1.874048869416612174e-03
-1.394915433105996250e-02,8.641977528243346973e-03,-3.152177091607080792e-03
-1.223779564945208509e-02,9.487184395484467292e-03,-4.264829831742104373e-03
-1.020526281211766098e-02,1.020014582954438531e-02,-5.524147440293598540e-03
-8.536971109601219562e-03,1.169223747302907887e-02,-5.740044994229132752e-03
-7.711933208435210740e-03,1.204649500570041665e-02,-6.084921484890263438e-03
-6.711558528143314953e-03,1.251499752379452157e-02,-6.383457818309185537e-03
-6.767222659011154495e-03,1.242163460370729160e-02,-6.474490407194785982e-03
-5.322099958819969875e-03,1.313629783243040229e-02,-6.735837002196847466e-03
-3.858718607518901202e-03,1.389140264021226055e-02,-7.632679266700476660e-03
-2.171597964638557338e-03,1.465229047752665895e-02,-8.730345043775457683e-03
-3.347481629621044778e-04,1.523295262410006602e-02,-9.493321669312134239e-03
4.820853924140823922e-04,1.533675525136232558e-02,-9.774090050653659253e-03
4.949033927862719201e-04,1.563502756089456963e-02,-9.644413266448263744e-03
-2.087786315441393387e-03,1.270678639426965455e-02,-9.027594416092729612e-03
-4.706452057364939046e-03,1.045064556227131430e-02,-8.436382010478605045e-03
-1.743788303938204748e-02,1.110530363758482301e-03,3.569855374913364927e-03
-1.757339716870631383e-02,1.274162751482982520e-03,3.928624050077395707e-03
-1.734578275497633201e-02,9.898679929461779315e-04,4.520009871200969184e-03
-1.659606684607568827e-02,1.645533894405269812e-04,5.981483935515586117e-03
-1.603213761474427818e-02,-4.004345248888799410e-04,6.641672272971353361e-03
-1.566548232566094059e-02,-7.708595440968932320e-04,7.190423113657615044e-03
-1.515723976158567243e-02,-9.487676725908377254e-04,8.169733136661366454e-03
-1.422246291130708010e-02,-1.686925498478640669e-03,8.589292558841677902e-03
-1.318998925608635617e-02,-2.420338169385667128e-03,9.400218940945831783e-03
-1.198986228102844574e-02,-2.979219269707244783e-03,1.075667625713904937e-02
-1.001406746745539013e-02,-3.646712839688121422e-03,1.292300624523749775e-02
-8.967413600366227686e-03,-4.108162681402873634e-03,1.400682721185733844e-02
-8.505222133972532503e-03,-4.377589347850737236e-03,1.391197348603616900e-02
-6.721330024718143517e-03,-5.876981258765410013e-03,1.339369014592672533e-02
-5.411365654239193648e-03,-7.021817895119733186e-03,1.289794628787126543e-02
-4.992438964727466399e-03,-7.230445535988746716e-03,1.238281239890901345e-02
-4.520688705487988478e-03,-7.597223537149880301e-03,1.209621885157215367e-02
-3.585609256486338697e-03,-8.300249090008947339e-03,1.081367171647220835e-02
-7.135645416159547500e-04,-1.087813035635236403e-02,8.767655962977452186e-03
1.577089098514978290e-04,-1.169148437666106023e-02,8.679105946823539169e-03
1.733424226666034369e-03,-1.310438208367279561e-02,7.121634003906965847e-03
4.170406441853119830e-03,-1.389475554019780484e-02,6.832830790253868226e-03
5.254296665050833294e-03,-1.486931405922465796e-02,5.932114466967951770e-03
6.268447117814223563e-03,-1.527415373670599867e-02,5.892044224167448420e-03
7.146705509587632232e-03,-1.551526901997186264e-02,5.884235937238139341e-03
7.239378459277979669e-03,-1.550415251633744870e-02,5.778074957445014127e-03
7.731126635660711191e-03,-1.557168515203561331e-02,5.770011094087476762e-03
8.479629587249820633e-03,-1.538894208233910696e-02,4.648398705760830620e-03
8.634235179674950786e-03,-1.542953632238541067e-02,3.375627332995658793e-03
7.526147084596561052e-03,-1.524806259003332574e-02,1.712825308438300359e-03
6.576522433938832360e-03,-1.522366809563453424e-02,8.173060661607126076e-04
4.815268451934433605e-03,-1.505782870608158609e-02,-3.332706651849048646e-04
2.826243228514077870e-03,-1.486380139378801549e-02,-2.205863304557144008e-03
1.243153444634205202e-03,-1.411391451853198122e-02,-3.853381393236102442e-03
1.828785894261658954e-03,-1.397926681667586990e-02,-4.507872550188485490e-03
3.437786555461445903e-03,-1.328471494176886730e-02,-5.751835894248825444e-03
3.828848282474713906e-03,-1.313866186188617294e-02,-6.556377293089925978e-03
3.499470130190931571e-03,-1.295849226027783602e-02,-6.863345611195724970e-03
2.732211450438328144e-03,-1.248466608252271973e-02,-7.499812411988607957e-03
-8.834133738738271166e-03,-5.450107183168208941e-03,-7.130259348405099812e-03
-8.993811129981203745e-03,-5.491728527174890954e-03,-6.901221309106998596e-03
-9.173756134938438819e-03,-5.880270943030345594e-03,-6.720738595337612947e-03
-9.987793636995983756e-03,-5.541242529113470962e-03,-5.455021337266323378e-03
-1.292186398639987716e-02,-3.543432288914095344e-03,-3.028950342117091472e-03
-1.386308827128385560e-02,-2.836520379584066363e-03,-1.626136718933929564e-03
-1.404205089800537008e-02,-2.939023942135739025e-03,-1.418116336488040854e-03
-1.322487536256040583e-02,-4.881691826537424075e-03,-6.452660366542938833e-04
-1.301506065230101199e-02,-5.757998290801546321e-03,8.795774095085649551e-04
-1.290835780530594050e-02,-5.940012270204026411e-03,1.690943120311358622e-03
-1.308424485530233945e-02,-5.879148044046329791e-03,1.685221279814486453e-03
-1.319520354618646668e-02,-5.519351100340167196e-03,1.585783858264667350e-03
-1.245145832815478318e-02,-3.275192669960884633e-03,1.386996619594747836e-03
-1.290183963021001093e-02,-2.354568751034713612e-03,1.224221063096416059e-03
-1.607416071469274649e-02,2.114931786728428079e-03,1.032896164062254178e-03
-1.709675877492534968e-02,3.457953448775818311e-03,1.429847237629309825e-03
-1.760022889054170189e-02,3.771238378271012277e-03,2.326280362342979854e-03
-1.800696274352824033e-02,3.845618398822543433e-03,3.457521573162947951e-03
-1.818774516537465663e-02,4.000841396613628864e-03,3.570804170692557216e-03
-1.883038231802576165e-02,4.986160495617349142e-03,2.044106595930716194e-03
-1.927551890251466213e-02,5.551864545885552144e-03,1.605384992134456469e-03
-1.934470738650402588e-02,5.612181200975958906e-03,1.414926780064879822e-03
-1.901659667530820538e-02,4.966145979952915623e-03,1.569114121971420302e-03
-1.722898182749501433e-02,4.066224713991876266e-03,-5.624797939916318886e-05
-1.504250354099767768e-02,2.877537980257160056e-03,-2.586281998710119982e-03
-1.476852758399972015e-02,2.635049944583956177e-03,-2.810022629469859611e-03
-1.443883358059575538e-02,2.552717922102583446e-03,-3.046505821678520062e-03
-1.351330390196755007e-02,3.145869332539992860e-03,-4.501063884317991690e-03
-1.391537447942504772e-02,5.834501476812235278e-03,-4.486520249139976796e-03
-1.487875566142123594e-02,6.229530914929852850e-03,-3.505535866360633135e-03
-1.644730690669793383e-02,5.874680061514076131e-03,-1.911438537061175809e-03
-1.626889718442647154e-02,6.358219156461804474e-03,-7.749227556366057416e-04
-1.471449770104375949e-02,7.300031631197538042e-03,-9.296021946715218170e-04
-1.447180663656434142e-02,7.820612900579509627e-03,-1.440388593971182046e-03
-1.470983756251256595e-02,7.062200838003377876e-03,-1.881935318880321182e-03
-1.475865950403526528e-02,2.969024263182399280e-03,-3.410296155341590446e-03
-1.374850470842157481e-02,1.827798307709419846e-03,-4.356238621026171584e-03
-7.509297167524604279e-03,-1.323267389267038891e-03,-8.068038798270785877e-03
-5.814992144779583018e-03,-2.480648734168073785e-03,-9.058363182024560187e-03
-5.922627877395648943e-03,-2.452140048883394517e-03,-9.013825744317206443e-03
-5.493760498104476378e-03,-2.751031903912409468e-03,-9.018692113202801328e-03
-5.056966196619093815e-03,-3.089764344857553590e-03,-8.949387816690565489e-03
-4.756740541781390337e-03,-3.549885030793290680e-03,-8.872736243153787894e-03
-5.377262397892468813e-03,-3.942687338175389009e-03,-8.497777405197646031e-03
-5.407829459259414634e-03,-4.572386974113955629e-03,-8.492217872866813372e-03
-5.815294360715568892e-03,-4.787648351649089438e-03,-8.393648561199933827e-03
-6.483528914295065559e-03,-5.710232103896913623e-03,-8.140769739587151027e-03
-6.749364335510633049e-03,-7.044745369739495791e-03,-7.849678723276881653e-03
-7.230302400778612637e-03,-7.455535768884201213e-03,-7.521420371472848157e-03
-7.128691135211206314e-03,-7.635884509910810525e-03,-7.528913961681029006e-03
-7.241519335303083990e-03,-7.609600982227468849e-03,-7.415538519139560497e-03
-7.152041187307913578e-03,-7.865378542024046432e-03,-7.254819336113348116e-03
-6.997841524154474468e-03,-8.447287125138563946e-03,-6.842666893610974133e-03
-5.965204338091594644e-03,-9.709245382416019018e-03,-6.445340684229109926e-03
-6.027255981901995067e-03,-1.040822443535090180e-02,-5.989987892941596101e-03
-6.830409340170728351e-03,-1.060268329432207529e-02,-5.378337027061933819e-03
-7.721216069413491812e-03,-1.101817006179926610e-02,-4.671331547122726385e-03
-7.562083987369186237e-03,-1.297895976488605725e-02,-3.067753626962932845e-03
-7.780110357020321096e-03,-1.381995767471428521e-02,-2.318523618964242992e-03
-8.312916292049846168e-03,-1.449198815463670700e-02,-1.515419753445618233e-03
-7.649163690358075883e-03,-1.474024188174116387e-02,-1.140611940939898188e-03
-7.788509783511321678e-03,-1.445744905549295294e-02,-9.922559044800312832e-04
-7.714218567695706533e-03,-1.444936912076299346e-02,-6.481892317411001294e-04
-6.524393947568870450e-03,-1.494182702355952887e-02,-2.635353832494092218e-05
-8.075314774045425081e-03,-1.417035544806893518e-02,6.080741323996279426e-04
-9.382005036932665812e-03,-1.349417951728945110e-02,1.889567911544869300e-03
-1.043060816543676592e-02,-1.291862683078897310e-02,2.432443430116238911e-03
-1.101311984017763930e-02,-1.075030045000575744e-02,2.282340305771826585e-03
-1.142148263534191986e-02,-7.589280575444328804e-03,1.935679435398051642e-03
-1.214936608351793734e-02,-5.640114921324422027e-03,1.631251239394614387e-03
-1.176972954073642226e-02,-5.058668691863228706e-03,2.329611863401123261e-03
-1.093130240122022930e-02,-4.748803620987221939e-03,4.017136922628282078e-03
-8.515577335580920559e-03,-7.039340647660385225e-03,6.312135464155070250e-03
-8.031540972106045173e-03,-7.473253924387307165e-03,7.581375613183885184e-03
-7.969283796570685030e-03,-7.524038561893382770e-03,8.394592351659378032e-03
-7.720031217637941118e-03,-7.563722440022990420e-03,8.562724294478104084e-03
-7.479583945222877117e-03,-7.697283940893679018e-03,8.531272088999761888e-03
-6.736596008837870617e-03,-8.325380639891990370e-03,9.311330840315714188e-03
-7.020420836626181833e-03,-8.045844208394910616e-03,8.486876731208761043e-03
-1.916634568194531402e-02,5.291264746608809882e-03,1.007496895864743586e-03
-1.907781859973924077e-02,5.109023200993357237e-03,8.235294429127607571e-04
-1.863826491107843999e-02,5.105244553641021150e-03,5.846736051441403818e-04
-1.874282805636990484e-02,5.057316946596970147e-03,6.301138922061315286e-04
-1.847718225598516187e-02,5.108717007139130899e-03,2.847973216108260147e-04
-1.832864173092775203e-02,4.776689005145190459e-03,1.360412676620631619e-04
-1.884568267761592072e-02,5.246241795274753615e-03,6.951786462641821067e-04
-1.905224439301433925e-02,5.507992304677428001e-03,9.995775570401143131e-04
-1.911016330499791527e-02,5.707206108923276906e-03,1.058423080982784240e-03
-1.910762761219452627e-02,5.686301380070266434e-03,1.160453940893819329e-03
-1.907269045736892724e-02,5.761887544583132320e-03,9.035355403525100393e-04
-1.962012654827578056e-02,5.781806267080801497e-03,1.806453074656383471e-03
-1.985814849285743450e-02,5.886220222905313298e-03,1.902935071049960750e-03
-2.004968920312089758e-02,6.109222739497269065e-03,1.879564709476567357e-03
-2.006546674953957679e-02,6.109775280673028670e-03,1.892808162273861830e-03
-2.004030664477117127e-02,6.085278828523468103e-03,1.865121236504040927e-03
-1.984922736438355859e-02,6.008392023117412918e-03,1.692647147235668351e-03
-1.980100543229401308e-02,5.970466564001387921e-03,1.660597842347990172e-03
-1.938314702417955060e-02,5.343723155251643882e-03,1.370545821100375766e-03
-1.870551475800513036e-02,5.345136721511788147e-03,9.759840758484750146e-04
-1.951672108428341088e-02,5.572349162600001050e-03,1.348118984680701489e-03
-1.956057655103223339e-02,6.119508752927917995e-03,1.329378517389528556e-03
-1.972770555702860196e-02,6.242710168192455895e-03,1.536226511845837544e-03
-1.952338629613522419e-02,5.877179718322399563e-03,1.420526308585295851e-03
-1.938462871334879420e-02,5.433699734398917715e-03,1.491352633739867701e-03
-1.910010511547897277e-02,5.174141726672285002e-03,1.085849045212309433e-03
-1.898239416166236718e-02,5.103571735270304166e-03,9.625621577608083545e-04
-1.808379952606701743e-02,4.824868696225772732e-03,7.980164593536287270e-04
-1.688600698751851342e-02,4.623526874123681622e-03,7.759095469866486572e-04
-1.544052066854130142e-02,4.484045311207473725e-03,5.558768242965126272e-04
-1.500010042992884485e-02,4.951766896061656105e-03,8.727129845821145031e-04
-1.484212101273452850e-02,5.326204722303377014e-03,9.023259313351426241e-04
-1.460851990351290375e-02,4.467071756566444451e-03,2.798341446581171545e-04
-1.432637990047617819e-02,5.508868454091902199e-03,1.157560331246380771e-03
-1.413795824430887429e-02,6.052809675336359892e-03,1.649600786297981568e-03
-1.456834751590312636e-02,5.589266040122122491e-03,2.177285741910331071e-03
-1.570946039928422522e-02,5.197105063922360935e-03,2.863635981329680502e-03
-1.759683455042600903e-02,4.795754145221310834e-03,3.576660198910595629e-03
-1.858848926396708748e-02,5.177804609039598528e-03,3.557778308540932976e-03
-1.883111561414224991e-02,4.864236785047122875e-03,3.747118969938945370e-03
-1.832219995301010221e-02,4.607782680970089716e-03,3.160663785671265213e-03
-1.858745287906767366e-02,4.605400926572503564e-03,3.139985259653494537e-03
-1.821885609753893728e-02,3.395726846893599039e-03,3.386480673372653950e-03
-1.790333407028987453e-02,2.354894006307822057e-04,5.032088071222204015e-03
-1.770023952558374275e-02,-8.144606898350420943e-04,5.499748653150543683e-03
-1.747059212911114198e-02,-1.100360899841837424e-03,5.499823078625901834e-03
-1.759204795649777289e-02,-9.491541059057752652e-04,5.499783716508903700e-03
-1.748578825769641493e-02,-1.081442434313585913e-03,5.499818153775409141e-03
-1.752383458633407359e-02,-1.034076544194331183e-03,5.499805823498044900e-03
-1.716852594666282844e-02,-3.626049185393336375e-05,4.537644701761632711e-03
-1.715077449291985481e-02,2.940962347928829934e-03,2.673395712336496931e-03
-1.676567854210431543e-02,3.853464038477497251e-03,2.018030631879440782e-03
-1.618205227218217149e-02,3.395446611886697441e-03,1.429219728063885241e-03
-1.708522554253725026e-02,4.194324253976366990e-03,2.297508456790415578e-03
-1.726964527909527480e-02,4.523490344533625390e-03,2.300022240773887897e-03
-1.744130875755696072e-02,4.712076991066573364e-03,2.397622038940011233e-03
-1.754062430304127382e-02,4.640700572649544310e-03,2.427985626472716710e-03
-1.748952479386880338e-02,4.631043847067308275e-03,2.282333869857292204e-03
-1.759684589480096928e-02,4.176317843317635913e-03,2.325349390397728026e-03
-1.755106994061825243e-02,3.346909689945195068e-03,2.515103067864785276e-03
-1.753910384795253491e-02,3.261617553977642914e-03,2.251834430176275111e-03
-1.750244367608981902e-02,3.032496417149312031e-03,2.524548033987314422e-03
-1.755036028564391920e-02,3.034090264822010812e-03,2.293066809548940325e-03
-1.751486279540873103e-02,3.133672642705765451e-03,2.583572624253678389e-03
-1.677047344960058001e-02,2.574240970590424647e-03,2.392328183047817344e-03
-1.563279597103861551e-02,5.717301927469842834e-04,5.119963089318879494e-03
-1.377281614453842312e-02,-1.370863964158082308e-03,7.413614614139016346e-03
-1.344588913167085384e-02,-1.732762068284078366e-03,7.872138116183908726e-03
-1.321218069715361654e-02,-1.956859269536405377e-03,7.985740975164256489e-03
-1.323510360867736525e-02,-2.046395930619913060e-03,7.932494113998451307e-03
-1.319385034580523169e-02,-1.950057150265632451e-03,8.007440531807272915e-03
